Date: 2011-07-28
Station: K02
Channel: 1

Time (s)      E (V/m)
77513.3561939  -0.04333602
77513.3561949  -0.04309187
77513.3561959  -0.04284773
77513.3561969  -0.04333602
77513.3561979  -0.04333602
77513.3561989  -0.04358017
77513.3561999  -0.04358017
77513.3562009  -0.04358017
77513.3562019  -0.04333602
77513.3562029  -0.04333602
77513.3562039  -0.04382431
77513.3562049  -0.04333602
77513.3562059  -0.04358017
77513.3562069  -0.04382431
77513.3562079  -0.04309187
77513.3562089  -0.04309187
77513.3562099  -0.04309187
77513.3562109  -0.04333602
77513.3562119  -0.04333602
77513.3562129  -0.04358017
77513.3562139  -0.04358017
77513.3562149  -0.04382431
77513.3562159  -0.04406846
77513.3562169  -0.04382431
77513.3562179  -0.04431261
77513.3562189  -0.04406846
77513.3562199  -0.04358017
77513.3562209  -0.04431261
77513.3562219  -0.04284773
77513.3562229  -0.04333602
77513.3562239  -0.04333602
77513.3562249  -0.04284773
77513.3562259  -0.04358017
77513.3562269  -0.04284773
77513.3562279  -0.04333602
77513.3562289  -0.04333602
77513.3562299  -0.04358017
77513.3562309  -0.04333602
77513.3562319  -0.04309187
77513.3562329  -0.04333602
77513.3562339  -0.04309187
77513.3562349  -0.04333602
77513.3562359  -0.04382431
77513.3562369  -0.04309187
77513.3562379  -0.04333602
77513.3562389  -0.04333602
77513.3562399  -0.04333602
77513.3562409  -0.04309187
77513.3562419  -0.04333602
77513.3562429  -0.04284773
77513.3562439  -0.04309187
77513.3562449  -0.04406846
77513.3562459  -0.04358017
77513.3562469  -0.04358017
77513.3562479  -0.04358017
77513.3562489  -0.04309187
77513.3562499  -0.04358017
77513.3562509  -0.04333602
77513.3562519  -0.04358017
77513.3562529  -0.04284773
77513.3562539  -0.04382431
77513.3562549  -0.04333602
77513.3562559  -0.04333602
77513.3562569  -0.04382431
77513.3562579  -0.04382431
77513.3562589  -0.04382431
77513.3562599  -0.04358017
77513.3562609  -0.04358017
77513.3562619  -0.04284773
77513.3562629  -0.04406846
77513.3562639  -0.04333602
77513.3562649  -0.04382431
77513.3562659  -0.04309187
77513.3562669  -0.04382431
77513.3562679  -0.04358017
77513.3562689  -0.04333602
77513.3562699  -0.04333602
77513.3562709  -0.04309187
77513.3562719  -0.04309187
77513.3562729  -0.04333602
77513.3562739  -0.04284773
77513.3562749  -0.04309187
77513.3562759  -0.04333602
77513.3562769  -0.04309187
77513.3562779  -0.04260358
77513.3562789  -0.04333602
77513.3562799  -0.04235943
77513.3562809  -0.04309187
77513.3562819  -0.04309187
77513.3562829  -0.04358017
77513.3562839  -0.04309187
77513.3562849  -0.04358017
77513.3562859  -0.04309187
77513.3562869  -0.04309187
77513.3562879  -0.04382431
77513.3562889  -0.04382431
77513.3562899  -0.04309187
77513.3562909  -0.04333602
77513.3562919  -0.04333602
77513.3562929  -0.04406846
77513.3562939  -0.04382431
77513.3562949  -0.04431261
77513.3562959  -0.04382431
77513.3562969  -0.04309187
77513.3562979  -0.04333602
77513.3562989  -0.04406846
77513.3562999  -0.04358017
77513.3563009  -0.04358017
77513.3563019  -0.04382431
77513.3563029  -0.04382431
77513.3563039  -0.04382431
77513.3563049  -0.04358017
77513.3563059  -0.04333602
77513.3563069  -0.04382431
77513.3563079  -0.04431261
77513.3563089  -0.04382431
77513.3563099  -0.04431261
77513.3563109  -0.04431261
77513.3563119  -0.04455675
77513.3563129  -0.04504505
77513.3563139  -0.04602163
77513.3563149  -0.04455675
77513.3563159  -0.04333602
77513.3563169  -0.04358017
77513.3563179  -0.04309187
77513.3563189  -0.04358017
77513.3563199  -0.04284773
77513.3563209  -0.04358017
77513.3563219  -0.04309187
77513.3563229  -0.04284773
77513.3563239  -0.04382431
77513.3563249  -0.04309187
77513.3563259  -0.04309187
77513.3563269  -0.04309187
77513.3563279  -0.04358017
77513.3563289  -0.04333602
77513.3563299  -0.04309187
77513.3563309  -0.04333602
77513.3563319  -0.04431261
77513.3563329  -0.04406846
77513.3563339  -0.04333602
77513.3563349  -0.04358017
77513.3563359  -0.04406846
77513.3563369  -0.04406846
77513.3563379  -0.04382431
77513.3563389  -0.04382431
77513.3563399  -0.04358017
77513.3563409  -0.04382431
77513.3563419  -0.04333602
77513.3563429  -0.04358017
77513.3563439  -0.04358017
77513.3563449  -0.04333602
77513.3563459  -0.04284773
77513.3563469  -0.04333602
77513.3563479  -0.04284773
77513.3563489  -0.04382431
77513.3563499  -0.04358017
77513.3563509  -0.04358017
77513.3563519  -0.04382431
77513.3563529  -0.04382431
77513.3563539  -0.04358017
77513.3563549  -0.04358017
77513.3563559  -0.04358017
77513.3563569  -0.04358017
77513.3563579  -0.04284773
77513.3563589  -0.04358017
77513.3563599  -0.04382431
77513.3563609  -0.04333602
77513.3563619  -0.04309187
77513.3563629  -0.04358017
77513.3563639  -0.04333602
77513.3563649  -0.04382431
77513.3563659  -0.04382431
77513.3563669  -0.04382431
77513.3563679  -0.04309187
77513.3563689  -0.04309187
77513.3563699  -0.04358017
77513.3563709  -0.04382431
77513.3563719  -0.04333602
77513.3563729  -0.04333602
77513.3563739  -0.04333602
77513.3563749  -0.04235943
77513.3563759  -0.04455675
77513.3563769  -0.04309187
77513.3563779  -0.04382431
77513.3563789  -0.04382431
77513.3563799  -0.04309187
77513.3563809  -0.04382431
77513.3563819  -0.04382431
77513.3563829  -0.04455675
77513.3563839  -0.04358017
77513.3563849  -0.04406846
77513.3563859  -0.04358017
77513.3563869  -0.04431261
77513.3563879  -0.04358017
77513.3563889  -0.04309187
77513.3563899  -0.04284773
77513.3563909  -0.04260358
77513.3563919  -0.04382431
77513.3563929  -0.04260358
77513.3563939  -0.04358017
77513.3563949  -0.04333602
77513.3563959  -0.04382431
77513.3563969  -0.04309187
77513.3563979  -0.04382431
77513.3563989  -0.04333602
77513.3563999  -0.04284773
77513.3564009  -0.04358017
77513.3564019  -0.04406846
77513.3564029  -0.04333602
77513.3564039  -0.04406846
77513.3564049  -0.04382431
77513.3564059  -0.04406846
77513.3564069  -0.04333602
77513.3564079  -0.04309187
77513.3564089  -0.04309187
77513.3564099  -0.04333602
77513.3564109  -0.04309187
77513.3564119  -0.04309187
77513.3564129  -0.04358017
77513.3564139  -0.04382431
77513.3564149  -0.04382431
77513.3564159  -0.04333602
77513.3564169  -0.04382431
77513.3564179  -0.04382431
77513.3564189  -0.04382431
77513.3564199  -0.04358017
77513.3564209  -0.04406846
77513.3564219  -0.04382431
77513.3564229  -0.04309187
77513.3564239  -0.04358017
77513.3564249  -0.04431261
77513.3564259  -0.04333602
77513.3564269  -0.04333602
77513.3564279  -0.04382431
77513.3564289  -0.04382431
77513.3564299  -0.04358017
77513.3564309  -0.04333602
77513.3564319  -0.04284773
77513.3564329  -0.04309187
77513.3564339  -0.04358017
77513.3564349  -0.04382431
77513.3564359  -0.04382431
77513.3564369  -0.04309187
77513.3564379  -0.04406846
77513.3564389  -0.04382431
77513.3564399  -0.04358017
77513.3564409  -0.04358017
77513.3564419  -0.04382431
77513.3564429  -0.04382431
77513.3564439  -0.04211529
77513.3564449  -0.04333602
77513.3564459  -0.04406846
77513.3564469  -0.04358017
77513.3564479  -0.04382431
77513.3564489  -0.04284773
77513.3564499  -0.04309187
77513.3564509  -0.04382431
77513.3564519  -0.04406846
77513.3564529  -0.04333602
77513.3564539  -0.04309187
77513.3564549  -0.04333602
77513.3564559  -0.04284773
77513.3564569  -0.04260358
77513.3564579  -0.04333602
77513.3564589  -0.04358017
77513.3564599  -0.04309187
77513.3564609  -0.04358017
77513.3564619  -0.04284773
77513.3564629  -0.04382431
77513.3564639  -0.04382431
77513.3564649  -0.04455675
77513.3564659  -0.04333602
77513.3564669  -0.04333602
77513.3564679  -0.04358017
77513.3564689  -0.04406846
77513.3564699  -0.04358017
77513.3564709  -0.04358017
77513.3564719  -0.04333602
77513.3564729  -0.04333602
77513.3564739  -0.04309187
77513.3564749  -0.04406846
77513.3564759  -0.04309187
77513.3564769  -0.04309187
77513.3564779  -0.04358017
77513.3564789  -0.04309187
77513.3564799  -0.04284773
77513.3564809  -0.04284773
77513.3564819  -0.04358017
77513.3564829  -0.04333602
77513.3564839  -0.04333602
77513.3564849  -0.04358017
77513.3564859  -0.04260358
77513.3564869  -0.04333602
77513.3564879  -0.04333602
77513.3564889  -0.04358017
77513.3564899  -0.04309187
77513.3564909  -0.04333602
77513.3564919  -0.04284773
77513.3564929  -0.04333602
77513.3564939  -0.04309187
77513.3564949  -0.04309187
77513.3564959  -0.04333602
77513.3564969  -0.04309187
77513.3564979  -0.04358017
77513.3564989  -0.04260358
77513.3564999  -0.04358017
77513.3565009  -0.04382431
77513.3565019  -0.04406846
77513.3565029  -0.04382431
77513.3565039  -0.04382431
77513.3565049  -0.04333602
77513.3565059  -0.04284773
77513.3565069  -0.04333602
77513.3565079  -0.04358017
77513.3565089  -0.04406846
77513.3565099  -0.04358017
77513.3565109  -0.04309187
77513.3565119  -0.04382431
77513.3565129  -0.04358017
77513.3565139  -0.04309187
77513.3565149  -0.04358017
77513.3565159  -0.04455675
77513.3565169  -0.04358017
77513.3565179  -0.04431261
77513.3565189  -0.04431261
77513.3565199  -0.04358017
77513.3565209  -0.04260358
77513.3565219  -0.04382431
77513.3565229  -0.04284773
77513.3565239  -0.04382431
77513.3565249  -0.04309187
77513.3565259  -0.04333602
77513.3565269  -0.04406846
77513.3565279  -0.04455675
77513.3565289  -0.04333602
77513.3565299  -0.04333602
77513.3565309  -0.04358017
77513.3565319  -0.04284773
77513.3565329  -0.04333602
77513.3565339  -0.04431261
77513.3565349  -0.04406846
77513.3565359  -0.04358017
77513.3565369  -0.04333602
77513.3565379  -0.04284773
77513.3565389  -0.04358017
77513.3565399  -0.04333602
77513.3565409  -0.04431261
77513.3565419  -0.04358017
77513.3565429  -0.04382431
77513.3565439  -0.04284773
77513.3565449  -0.04309187
77513.3565459  -0.04358017
77513.3565469  -0.04358017
77513.3565479  -0.04406846
77513.3565489  -0.04358017
77513.3565499  -0.04382431
77513.3565509  -0.04333602
77513.3565519  -0.04358017
77513.3565529  -0.04382431
77513.3565539  -0.04406846
77513.3565549  -0.04382431
77513.3565559  -0.04431261
77513.3565569  -0.04358017
77513.3565579  -0.04333602
77513.3565589  -0.04480090
77513.3565599  -0.04382431
77513.3565609  -0.04406846
77513.3565619  -0.04406846
77513.3565629  -0.04382431
77513.3565639  -0.04431261
77513.3565649  -0.04358017
77513.3565659  -0.04406846
77513.3565669  -0.04333602
77513.3565679  -0.04333602
77513.3565689  -0.04358017
77513.3565699  -0.04309187
77513.3565709  -0.04382431
77513.3565719  -0.04431261
77513.3565729  -0.04260358
77513.3565739  -0.04382431
77513.3565749  -0.04358017
77513.3565759  -0.04382431
77513.3565769  -0.04358017
77513.3565779  -0.04333602
77513.3565789  -0.04333602
77513.3565799  -0.04284773
77513.3565809  -0.04406846
77513.3565819  -0.04455675
77513.3565829  -0.04358017
77513.3565839  -0.04431261
77513.3565849  -0.04455675
77513.3565859  -0.04431261
77513.3565869  -0.04406846
77513.3565879  -0.04358017
77513.3565889  -0.04431261
77513.3565899  -0.04406846
77513.3565909  -0.04333602
77513.3565919  -0.04382431
77513.3565929  -0.04455675
77513.3565939  -0.04333602
77513.3565949  -0.04309187
77513.3565959  -0.04333602
77513.3565969  -0.04382431
77513.3565979  -0.04406846
77513.3565989  -0.04382431
77513.3565999  -0.04358017
77513.3566009  -0.04382431
77513.3566019  -0.04309187
77513.3566029  -0.04309187
77513.3566039  -0.04406846
77513.3566049  -0.04406846
77513.3566059  -0.04284773
77513.3566069  -0.04455675
77513.3566079  -0.04382431
77513.3566089  -0.04382431
77513.3566099  -0.04480090
77513.3566109  -0.04406846
77513.3566119  -0.04382431
77513.3566129  -0.04406846
77513.3566139  -0.04431261
77513.3566149  -0.04406846
77513.3566159  -0.04406846
77513.3566169  -0.04333602
77513.3566179  -0.04382431
77513.3566189  -0.04358017
77513.3566199  -0.04455675
77513.3566209  -0.04406846
77513.3566219  -0.04333602
77513.3566229  -0.04358017
77513.3566239  -0.04431261
77513.3566249  -0.04260358
77513.3566259  -0.04358017
77513.3566269  -0.04333602
77513.3566279  -0.04382431
77513.3566289  -0.04309187
77513.3566299  -0.04382431
77513.3566309  -0.04382431
77513.3566319  -0.04333602
77513.3566329  -0.04333602
77513.3566339  -0.04333602
77513.3566349  -0.04455675
77513.3566359  -0.04431261
77513.3566369  -0.04358017
77513.3566379  -0.04284773
77513.3566389  -0.04382431
77513.3566399  -0.04431261
77513.3566409  -0.04382431
77513.3566419  -0.04406846
77513.3566429  -0.04382431
77513.3566439  -0.04382431
77513.3566449  -0.04406846
77513.3566459  -0.04406846
77513.3566469  -0.04333602
77513.3566479  -0.04333602
77513.3566489  -0.04284773
77513.3566499  -0.04333602
77513.3566509  -0.04382431
77513.3566519  -0.04382431
77513.3566529  -0.04309187
77513.3566539  -0.04333602
77513.3566549  -0.04358017
77513.3566559  -0.04406846
77513.3566569  -0.04333602
77513.3566579  -0.04431261
77513.3566589  -0.04358017
77513.3566599  -0.04406846
77513.3566609  -0.04382431
77513.3566619  -0.04284773
77513.3566629  -0.04431261
77513.3566639  -0.04382431
77513.3566649  -0.04309187
77513.3566659  -0.04284773
77513.3566669  -0.04333602
77513.3566679  -0.04382431
77513.3566689  -0.04382431
77513.3566699  -0.04406846
77513.3566709  -0.04406846
77513.3566719  -0.04406846
77513.3566729  -0.04358017
77513.3566739  -0.04455675
77513.3566749  -0.04382431
77513.3566759  -0.04260358
77513.3566769  -0.04309187
77513.3566779  -0.04431261
77513.3566789  -0.04333602
77513.3566799  -0.04382431
77513.3566809  -0.04382431
77513.3566819  -0.04382431
77513.3566829  -0.04431261
77513.3566839  -0.04406846
77513.3566849  -0.04358017
77513.3566859  -0.04333602
77513.3566869  -0.04309187
77513.3566879  -0.04309187
77513.3566889  -0.04480090
77513.3566899  -0.04260358
77513.3566909  -0.04382431
77513.3566919  -0.04333602
77513.3566929  -0.04358017
77513.3566939  -0.04333602
77513.3566949  -0.04406846
77513.3566959  -0.04382431
77513.3566969  -0.04260358
77513.3566979  -0.04382431
77513.3566989  -0.04406846
77513.3566999  -0.04260358
77513.3567009  -0.04358017
77513.3567019  -0.04406846
77513.3567029  -0.04382431
77513.3567039  -0.04382431
77513.3567049  -0.04358017
77513.3567059  -0.04382431
77513.3567069  -0.04431261
77513.3567079  -0.04382431
77513.3567089  -0.04358017
77513.3567099  -0.04333602
77513.3567109  -0.04284773
77513.3567119  -0.04333602
77513.3567129  -0.04358017
77513.3567139  -0.04358017
77513.3567149  -0.04382431
77513.3567159  -0.04333602
77513.3567169  -0.04358017
77513.3567179  -0.04333602
77513.3567189  -0.04309187
77513.3567199  -0.04431261
77513.3567209  -0.04406846
77513.3567219  -0.04358017
77513.3567229  -0.04382431
77513.3567239  -0.04358017
77513.3567249  -0.04382431
77513.3567259  -0.04406846
77513.3567269  -0.04309187
77513.3567279  -0.04358017
77513.3567289  -0.04382431
77513.3567299  -0.04358017
77513.3567309  -0.04333602
77513.3567319  -0.04333602
77513.3567329  -0.04431261
77513.3567339  -0.04382431
77513.3567349  -0.04309187
77513.3567359  -0.04333602
77513.3567369  -0.04358017
77513.3567379  -0.04333602
77513.3567389  -0.04284773
77513.3567399  -0.04358017
77513.3567409  -0.04358017
77513.3567419  -0.04309187
77513.3567429  -0.04382431
77513.3567439  -0.04431261
77513.3567449  -0.04309187
77513.3567459  -0.04309187
77513.3567469  -0.04333602
77513.3567479  -0.04309187
77513.3567489  -0.04333602
77513.3567499  -0.04358017
77513.3567509  -0.04358017
77513.3567519  -0.04406846
77513.3567529  -0.04260358
77513.3567539  -0.04333602
77513.3567549  -0.04406846
77513.3567559  -0.04406846
77513.3567569  -0.04309187
77513.3567579  -0.04406846
77513.3567589  -0.04406846
77513.3567599  -0.04358017
77513.3567609  -0.04358017
77513.3567619  -0.04431261
77513.3567629  -0.04358017
77513.3567639  -0.04382431
77513.3567649  -0.04358017
77513.3567659  -0.04333602
77513.3567669  -0.04431261
77513.3567679  -0.04309187
77513.3567689  -0.04358017
77513.3567699  -0.04358017
77513.3567709  -0.04431261
77513.3567719  -0.04333602
77513.3567729  -0.04382431
77513.3567739  -0.04284773
77513.3567749  -0.04358017
77513.3567759  -0.04309187
77513.3567769  -0.04309187
77513.3567779  -0.04309187
77513.3567789  -0.04358017
77513.3567799  -0.04382431
77513.3567809  -0.04309187
77513.3567819  -0.04284773
77513.3567829  -0.04358017
77513.3567839  -0.04406846
77513.3567849  -0.04284773
77513.3567859  -0.04406846
77513.3567869  -0.04358017
77513.3567879  -0.04406846
77513.3567889  -0.04431261
77513.3567899  -0.04309187
77513.3567909  -0.04309187
77513.3567919  -0.04358017
77513.3567929  -0.04382431
77513.3567939  -0.04333602
77513.3567949  -0.04333602
77513.3567959  -0.04382431
77513.3567969  -0.04358017
77513.3567979  -0.04333602
77513.3567989  -0.04382431
77513.3567999  -0.04309187
77513.3568009  -0.04284773
77513.3568019  -0.04382431
77513.3568029  -0.04358017
77513.3568039  -0.04382431
77513.3568049  -0.04309187
77513.3568059  -0.04333602
77513.3568069  -0.04358017
77513.3568079  -0.04358017
77513.3568089  -0.04333602
77513.3568099  -0.04333602
77513.3568109  -0.04333602
77513.3568119  -0.04431261
77513.3568129  -0.04333602
77513.3568139  -0.04406846
77513.3568149  -0.04358017
77513.3568159  -0.04358017
77513.3568169  -0.04333602
77513.3568179  -0.04406846
77513.3568189  -0.04284773
77513.3568199  -0.04333602
77513.3568209  -0.04431261
77513.3568219  -0.04358017
77513.3568229  -0.04382431
77513.3568239  -0.04358017
77513.3568249  -0.04406846
77513.3568259  -0.04309187
77513.3568269  -0.04333602
77513.3568279  -0.04406846
77513.3568289  -0.04406846
77513.3568299  -0.04284773
77513.3568309  -0.04382431
77513.3568319  -0.04284773
77513.3568329  -0.04406846
77513.3568339  -0.04260358
77513.3568349  -0.04284773
77513.3568359  -0.04284773
77513.3568369  -0.04358017
77513.3568379  -0.04358017
77513.3568389  -0.04333602
77513.3568399  -0.04358017
77513.3568409  -0.04333602
77513.3568419  -0.04333602
77513.3568429  -0.04284773
77513.3568439  -0.04333602
77513.3568449  -0.04211529
77513.3568459  -0.04431261
77513.3568469  -0.04406846
77513.3568479  -0.04358017
77513.3568489  -0.04382431
77513.3568499  -0.04358017
77513.3568509  -0.04333602
77513.3568519  -0.04431261
77513.3568529  -0.04358017
77513.3568539  -0.04382431
77513.3568549  -0.04406846
77513.3568559  -0.04333602
77513.3568569  -0.04406846
77513.3568579  -0.04406846
77513.3568589  -0.04309187
77513.3568599  -0.04284773
77513.3568609  -0.04382431
77513.3568619  -0.04333602
77513.3568629  -0.04333602
